Code,Year,Deaths - Exposure to forces of nature %,Deaths - Under 5 ,Deaths -  Age: 5-14 years ,Deaths - Age: 15-49 years ,Deaths - Age: 50-69 years,Deaths - Age: 70+ years ,Deaths - No access to handwashing facility ,Deaths - Smoking,Deaths - Secondhand smoke,Deaths - Unsafe water source ,Deaths - Household air pollution from solid fuels ,Deaths - Air pollution ,Deaths Outdoor air pollution,IDDeath
RUS,2011,0,18002.98757,4195.337865,297645.0091,578172.2442,1045170.145,568.7373024,323757.1224,43412.09404,200.6820042,555.2581584,116835.7206,116914.16,2011RUS
RUS,1994,0.008350783,32357.32957,13277.15589,441723.5655,877720.35,966626.9973,700.1956628,425548.7035,57260.687,810.3287288,597.0199674,155634.7652,156115.56,1994RUS
RUS,1995,0.103147042,30207.49422,12972.88589,433939.322,815881.984,935747.282,676.0187396,399652.0598,54424.0955,755.2854443,540.2429959,143783.0791,144222.48,1995RUS
RUS,1996,0.0074321,27390.04014,11427.48271,394744.8202,742212.6265,921576.1086,630.0183407,368581.7281,51391.28105,663.2559049,488.7139098,137808.6269,138268.73,1996RUS
RUS,1997,0.006441656,26766.66528,10351.90308,351935.6337,683150.1297,922944.9417,604.6136917,343729.8827,49481.04571,605.8616094,451.0660795,131897.4043,132356.63,1997RUS
RUS,1998,0.00633808,25476.87604,9896.943686,346376.0721,656772.9005,938436.5207,603.0341238,337204.5173,49256.98782,580.5070468,434.4919083,130026.1965,130473.95,1998RUS
RUS,1993,0.02370659,33464.30776,13154.55796,370775.8433,803237.927,911442.7307,638.5113463,386165.3783,52221.03487,787.2765319,554.498885,143343.5473,143807.55,1993RUS
RWA,2007,0.037871544,30334.15596,3049.077685,20447.83609,13827.63831,11625.94234,4080.14357,3014.711174,483.2768841,5023.25697,5127.830667,6257.062122,1172.69,2007RWA
RWA,2008,0.047738231,28309.05037,2935.452874,18894.53131,13555.28975,11787.63661,3702.862148,3012.755882,455.4214941,4469.734961,4876.49402,5980.658336,1147.28,2008RWA
RWA,2009,0,26024.62783,2791.478943,17634.95871,13500.37237,11959.77641,3340.799174,3020.55942,419.7450669,4014.617369,4537.862919,5586.21813,1091.27,2009RWA
RWA,2010,0.030325679,24067.8271,2677.894429,16671.93937,13643.92854,12272.36155,3110.267284,3072.060948,405.0209149,3681.940733,4404.073978,5436.875227,1076.2,2010RWA
RWA,2011,0.020686845,22622.86712,2595.823581,15972.08545,13933.37421,12637.76081,2948.798822,3140.745826,396.2826121,3451.521106,4274.692798,5344.629266,1113.97,2011RWA
RWA,2014,0,20580.16979,2361.788001,14409.1691,15197.18756,14171.20546,2756.262466,3449.448924,395.2270188,3144.020979,4275.283817,5423.850082,1195.9,2014RWA
RWA,2013,0,20968.35758,2446.091222,14797.81021,14850.07991,13625.15968,2722.033608,3349.059209,389.4312575,3117.04038,4169.558096,5317.628269,1194.4,2013RWA
RWA,2015,0.002993153,20108.77038,2290.779666,14283.91158,15568.39274,14711.61505,2747.894154,3546.057393,396.0303441,3131.278497,4255.016531,5451.679499,1244.85,2015RWA
RWA,1992,0,55959.66836,4474.251777,23153.41855,20979.58418,15669.60047,8980.087488,4969.268045,809.0025669,12576.9135,8634.731008,10218.39021,1651.89,1992RWA
RWA,1991,0,53568.08961,4249.021874,21462.71712,20572.95958,15484.04315,8781.880947,4836.860387,788.0970186,12391.11824,8343.453876,9862.379079,1586.52,1991RWA
RWA,2006,0.028801382,32545.81918,3160.2932,21967.05817,14251.3427,11472.48423,4478.17305,3017.312076,507.9886529,5639.368725,5362.742074,6504.005223,1185.11,2006RWA
RWA,2012,0.007442508,21806.74724,2520.020232,15507.95976,14368.22948,13080.46669,2817.201197,3234.010407,391.8337519,3254.412191,4202.528297,5324.374408,1166.91,2012RWA
RWA,2005,0,35431.66631,3263.940425,23530.46418,14733.1345,11484.72181,4971.884906,3051.248353,536.6306202,6391.333658,5667.783417,6835.511659,1212.06,2005RWA
RWA,2004,0,38987.27227,3417.463991,24997.24365,15347.9665,11626.71411,5436.764195,3150.328772,566.3518653,7071.870884,6036.92925,7248.491861,1257.07,2004RWA
RWA,2017,0.004408264,19327.98716,2134.635184,14130.62985,16736.58914,15899.86312,2753.307022,3787.438145,397.8484467,3162.851511,4237.236325,5523.825459,1337.55,2017RWA
RWA,1990,0,51918.9076,4299.596077,21062.64988,20276.98958,15180.56068,8597.249879,4707.177608,760.0681673,12261.08283,7962.205548,9405.248729,1509.57,1990RWA
RWA,2016,0.079983363,19741.72804,2218.327827,14244.73093,16149.30102,15314.86974,2718.029031,3658.546115,395.0476351,3101.462451,4227.014784,5460.404715,1282.81,2016RWA
RWA,2003,0,43313.74754,3647.639221,26308.21149,15886.29893,11835.94778,5706.53436,3277.939783,582.8543023,7471.642831,6276.855418,7505.559579,1275.36,2003RWA
RWA,1993,0,62180.61889,3671.105988,19574.96949,16649.68457,15475.53597,9018.802675,4284.963795,788.9578947,12433.7643,8675.755161,10247.26432,1631.81,1993RWA
RWA,1995,0,55550.66157,4393.110391,21980.20151,16068.75585,13573.70024,7724.636959,3976.165795,708.5255394,10517.27404,7916.162634,9275.90366,1414.67,1995RWA
RWA,1996,0,57011.81872,4318.207009,23819.7443,18176.62765,13374.05177,8170.907986,4300.817118,766.5712027,11053.18419,8505.934669,9975.442531,1527.59,1996RWA
RWA,1994,0,134192.8329,82154.58035,322784.0996,43221.28021,23886.40719,7657.682675,3795.600253,709.4707022,10286.83922,7983.640575,9370.709526,1441.3,1994RWA
RWA,1998,0,68487.03089,5039.601403,30472.37846,19969.03994,13138.16729,9548.262357,4390.985361,863.4726014,12914.91976,9537.100362,11232.91308,1754.47,1998RWA
RWA,1999,0,65696.47801,4405.826286,28696.8,18790.35942,12813.56568,9056.568043,4117.814362,821.6550445,12201.24333,9087.146966,10708.95795,1677.31,1999RWA
RWA,2000,0,60792.60997,4506.741067,29604.69159,17879.8915,12549.79304,8063.428383,3868.60216,745.0411636,10819.35112,8230.212546,9714.361613,1536.52,2000RWA
RWA,2001,0.0102419,54722.17755,4292.77419,28823.0561,17129.5045,12282.48201,7085.176497,3635.185069,677.2216644,9415.705235,7444.977493,8825.819291,1430.74,2001RWA
RWA,2002,0.105218057,48675.53746,3937.992517,27342.52972,16433.17223,12052.25612,6295.026139,3435.764461,621.7704405,8302.6235,6778.714326,8069.112614,1338.48,2002RWA
RWA,1997,0,66627.09281,5810.201116,32249.54144,20770.72056,13404.28787,9358.336404,4580.944515,850.781536,12741.55336,9361.246155,11016.12379,1715.62,1997RWA
SAU,1999,0,18083.41958,2099.549926,14149.81154,15029.76818,21842.59459,273.8689197,2744.55763,1099.239527,507.5171896,355.855796,5276.401223,4994.64,1999SAU
SAU,2003,0.01626255,13360.63407,1885.313208,16578.02191,17889.93205,24185.36389,226.232728,3251.906319,1203.023517,322.5477263,209.9746928,5878.568846,5744.93,2003SAU
SAU,2002,0.02614286,14439.21624,1925.816565,15809.97723,16950.96053,23662.53362,235.1341756,3071.24852,1169.812992,359.6341285,240.062366,5693.573991,5528.74,2002SAU
SAU,2001,0,15529.99455,1966.49511,14890.29578,15875.26745,22767.69576,242.7998141,2901.785509,1123.151279,400.067489,270.8460378,5440.434058,5243.48,2001SAU
SAU,2000,0,16711.79478,2033.001297,14456.72797,15518.17954,22431.11275,256.3674677,2836.346274,1121.36388,445.3760486,322.6969159,5373.277116,5125.94,2000SAU
SAU,1998,0,19558.37952,2158.834994,13912.89618,14637.07368,21355.65764,290.9771253,2670.594127,1085.222274,572.3613221,383.4849204,5171.677381,4860.64,1998SAU
SAU,2004,0.006714068,12263.98475,1836.28015,17337.52966,18730.59364,24429.27887,216.4275335,3429.65896,1235.002681,284.6032148,184.3693303,6043.33152,5935.52,2004SAU
SAU,1996,0,22889.62528,2239.966902,13392.99864,13948.46132,20672.21645,349.0346322,2560.245721,1070.212955,787.8341007,475.1890166,4971.577253,4565.62,1996SAU
SAU,1995,0,24763.12196,2265.451336,13131.56963,13593.58888,20484.84836,391.5713994,2512.130836,1066.949792,939.1853625,542.5325666,4876.897372,4402.34,1995SAU
SAU,1994,0,26584.0194,2299.189365,12932.58099,13207.1324,20391.3851,439.0327172,2454.664621,1062.307863,1107.185145,584.8167627,4856.165392,4339.48,1994SAU
SAU,1993,0,28715.04124,2308.959037,12547.89772,12724.23765,20406.43071,498.523968,2401.140199,1061.694143,1318.710285,642.7587652,4835.967753,4261.44,1993SAU
SAU,2016,0.026037502,4840.140535,968.0955087,31420.48253,28671.53869,26552.86865,130.3246673,5441.618958,1546.086756,95.46610575,25.98325256,8438.668808,8501.44,2016SAU
SAU,1997,0,21226.71728,2231.750174,13720.91699,14319.0097,20987.56745,315.986014,2608.593364,1074.837737,666.2991074,424.5194588,5065.449882,4711.68,1997SAU
SAU,2005,0.08300172,11250.63221,1763.128915,18088.07915,20012.36201,24920.46309,210.2524554,3694.479474,1295.101917,250.8190837,167.4499287,6331.541349,6242.16,2005SAU
SAU,1992,0,30706.29393,2325.281763,12267.88435,12265.17135,20492.86547,567.8032454,2352.51258,1062.741522,1563.355143,720.2211363,4811.158999,4159.24,1992SAU
SAU,2007,0,9521.333134,1563.439711,19705.8098,22089.58907,25867.86738,201.865386,4155.048116,1374.701461,195.9057776,118.2921871,6904.666143,6869.19,2007SAU
SAU,2006,0,10368.19587,1698.455312,19182.54047,21019.36547,25347.82466,204.3831517,3918.474151,1339.43949,220.4110448,141.1704472,6634.961765,6573.95,2006SAU
SAU,1991,0,32524.16709,2370.098078,12282.34438,11899.77631,20618.19457,647.1789674,2308.873462,1065.391157,1850.748037,838.6838107,4787.761344,4017.52,1991SAU
SAU,1990,0,33998.14916,2462.743516,12472.92988,11572.20523,20743.68297,694.3189287,2260.84082,1055.335288,2036.344822,962.3167096,4698.415867,3804.35,1990SAU
SAU,2015,0.025089608,5251.908277,1053.136662,30794.31087,28271.95606,26547.94554,133.8400918,5338.451639,1532.876444,99.60347851,28.79938883,8571.14886,8633.53,2015SAU
SAU,2014,0,5503.518625,963.6113162,27367.98926,27456.87601,26721.10758,139.0293943,5219.613123,1520.07008,105.5116711,38.86097023,7979.265871,8027.32,2014SAU
SAU,2017,0.004240764,4486.391218,944.156906,32873.78418,29517.53652,26766.2374,128.6423669,5603.74178,1570.077506,94.44551515,21.98059151,8731.611835,8800.38,2017SAU
SAU,2012,0.022181633,6425.99396,1099.047235,24502.11539,26762.60151,27079.69622,150.091434,5060.768921,1508.332808,119.9747426,49.3725892,8011.010748,8051.9,2012SAU
SAU,2011,0.012961872,6956.04016,1169.115126,23263.2073,26437.27501,27216.25125,157.5544266,4986.570266,1501.575372,130.7298014,60.65588026,7876.769741,7906.2,2011SAU
SAU,2010,0.02862359,7537.309669,1249.899775,22154.39371,25869.36452,27198.9539,167.7056393,4873.516076,1486.311931,144.8256451,75.14303094,7679.066751,7693.14,2010SAU
SAU,2009,0.195864108,8132.405032,1357.610682,21234.80517,24673.63556,26944.7417,178.0005348,4659.952941,1453.049405,159.2428272,86.71268571,7462.399772,7463.35,2009SAU
SAU,2008,0,8745.693896,1438.371015,20358.74961,23372.3523,26446.64016,188.958401,4422.78503,1416.303894,175.2461118,101.3920565,7204.318737,7188.43,2008SAU
SAU,2013,0.045021976,5942.295842,1030.990841,25916.15689,27085.91287,26909.35736,143.8893258,5136.684286,1515.338355,111.5042446,42.4185726,8082.626667,8129.53,2013SAU
SDN,1996,0.063311993,118929.8225,7835.83649,32454.20744,32334.78852,48861.0849,9402.457141,2720.9493,1197.178097,14949.24409,18979.47912,23542.67626,4672.72,1996SDN
SDN,2000,0,111431.902,7753.121537,34554.40099,33051.82622,51840.10747,9201.945117,2723.447249,1117.635022,14760.62541,18363.86845,23038.35665,4791.02,2000SDN
SDN,1999,0.015843778,114384.8245,7839.461185,33636.0822,33031.1474,51338.63243,9243.857144,2731.789147,1141.004402,14838.90031,18695.04843,23308.51793,4729.04,1999SDN
SDN,1998,0.042420057,115421.2331,8254.994439,35685.05747,33053.64336,50769.86965,9219.542785,2734.891298,1162.355896,14771.8675,18740.72509,23360.57586,4733.37,1998SDN
SDN,1997,0.003298139,116957.3604,8178.660651,35059.86516,32793.03037,49915.50587,9272.428782,2729.566601,1180.80761,14799.33255,18839.12615,23453.31964,4725.88,1997SDN
SDN,1995,0,121748.8217,7709.823164,31501.70831,31906.89541,47629.55341,9541.607362,2700.374107,1208.083608,15143.02029,18998.96496,23476.40457,4584.07,1995SDN
SDN,2003,0.00833114,107475.3206,8086.252829,37684.69851,34020.3267,53207.35945,8313.489184,2719.809845,1014.987596,13147.21643,16893.55587,22004.36705,5230.72,2003SDN
SDN,1993,0.009823412,125655.7927,7923.89186,34574.81492,31574.82491,44845.83695,9512.89384,2650.031739,1220.299648,14984.12106,18621.04422,23072.31474,4551.37,1993SDN
SDN,1992,0,127859.9451,7908.092997,32207.94102,31247.57404,43190.59988,9556.689618,2615.217083,1223.889976,15013.38641,18439.08433,22788.65711,4446.32,1992SDN
SDN,1991,0,128763.5853,7873.972743,31530.05265,31044.27307,41421.69144,9610.987485,2571.265663,1221.842853,15082.01191,18459.15444,22626.46698,4261.29,1991SDN
SDN,2017,0,68121.35279,6481.710175,36018.71828,39412.05236,58971.67221,4294.670086,2868.308281,1031.571232,6668.136819,10010.46023,18078.8198,8199.8,2017SDN
SDN,2001,0.001262822,110021.0811,7701.404807,34656.41198,33286.22302,52313.31703,8979.141092,2724.31628,1090.266209,14327.72284,18000.56824,22828.17356,4945.73,2001SDN
SDN,1994,0.003331353,123733.0019,7684.095259,31145.27766,31570.01163,46271.20506,9590.191833,2678.687462,1217.384334,15161.47182,18850.45526,23366.81117,4619.86,1994SDN
SDN,2002,0.013759067,109348.687,7970.458705,36445.27877,33691.19381,52808.48713,8681.729483,2724.23101,1053.702452,13791.40014,17471.96971,22465.29271,5112.57,2002SDN
SDN,2016,0.081180775,71239.93462,6765.001962,36851.57595,38609.44296,58015.95903,4476.29314,2830.249822,1013.846957,6895.347285,10369.21519,18069.71178,7828.27,2016SDN
SDN,2004,0,105943.4542,8584.15192,41110.27425,34508.61612,53582.4696,8043.723133,2720.59861,987.3580001,12670.85467,16429.40971,21634.21268,5325.51,2004SDN
SDN,2014,0.018190229,78375.33833,6832.897368,36460.06359,37113.15458,56327.50067,5248.071398,2780.540634,992.2006063,8105.987077,11463.30344,18213.25077,6872.09,2014SDN
SDN,1990,0,132316.2692,8012.45299,31089.036,30918.63456,39661.65449,9710.032488,2526.548239,1219.4099,15221.36335,18582.0339,22496.68822,4005.89,1990SDN
SDN,2013,0.03504158,82023.59888,6869.472829,36420.19631,36503.39073,55690.12621,5494.822059,2763.426967,985.0198214,8498.726954,11798.89141,18401.77681,6723.15,2013SDN
SDN,2012,0.016012234,85853.07052,6862.566271,35396.14056,35886.6199,55181.46025,5920.920805,2747.764511,981.3645233,9180.949352,12217.50259,18803.6274,6705.5,2012SDN
SDN,2011,0.00901916,89352.56768,6979.348575,35644.2871,35471.77259,54834.57406,6187.416376,2735.824431,975.5784881,9618.652038,12606.78893,19125.68433,6638.06,2011SDN
SDN,2015,0.009517752,74266.41479,6524.264807,35434.25378,37655.68736,57070.28161,4828.700684,2804.096667,1001.43696,7442.616939,10529.4615,18369.38934,7965.7,2015SDN
SDN,2009,0.008845973,95237.70638,6941.867631,35160.08818,34890.84841,54293.68586,7312.487378,2724.914935,975.05421,11476.22273,14067.69747,20071.92872,6122.62,2009SDN
SDN,2008,0,96850.53263,6911.042448,34392.94501,34603.96107,54022.21017,7681.829189,2720.28861,974.5041375,12079.95563,14665.68719,20561.19904,6014.89,2008SDN
SDN,2007,0.065755055,99096.45347,6974.35473,34250.88285,34382.71508,53804.28211,7989.720527,2716.76013,975.9731128,12560.68804,15162.1598,20981.93255,5939.85,2007SDN
SDN,2006,0.011769114,100850.4858,7055.431764,34168.63154,34185.67295,53662.93583,8239.956074,2721.214325,979.8207447,12971.91186,15814.86769,21424.98487,5731.27,2006SDN
SDN,2005,0.002169746,102396.1213,7022.771568,34002.53468,33988.4548,53496.18368,8382.355678,2724.893276,983.3077196,13213.72294,16354.50992,21718.35216,5485.09,2005SDN
SDN,2010,0.016090975,92933.04463,6863.821399,34766.16758,35095.99482,54577.5497,6712.969227,2730.331649,975.2161411,10478.09248,13394.44294,19432.0232,6154.9,2010SDN
SEN,2001,0,42629.56457,3090.212321,14973.38337,14862.15532,18289.41634,5099.247859,2378.983257,949.3609928,8730.955768,5597.972434,7076.610306,1502.78,2001SEN
SEN,2000,0,43839.46774,3143.610911,14666.12367,14598.11591,17875.69135,5483.424674,2401.520718,949.2328569,9524.524036,5594.339436,7045.516501,1474.71,2000SEN
SEN,1999,0.197527773,45144.61581,3277.240242,14553.08568,14292.92053,17496.44386,5908.396843,2416.619557,948.7785193,10374.42866,5616.847578,7040.63811,1446.99,1999SEN
SEN,1998,0,45863.11333,3301.984593,14305.1264,13996.01086,17050.67696,6099.684239,2424.890006,947.7212625,10714.82865,5615.314644,7008.118792,1416.01,1998SEN
SEN,1997,0,46141.28602,3281.063296,13869.29065,13707.76949,16743.74497,6189.139873,2449.055937,953.7586003,10837.02454,5673.75251,7021.058918,1371.32,1997SEN
SEN,1994,0,46439.99365,3149.96766,12253.61505,12918.17965,15475.99694,6373.926518,2417.093373,973.0762011,11053.05937,5723.468022,6926.802864,1229.8,1994SEN
SEN,1995,0,46788.9868,3246.217174,12884.6431,13274.21392,15900.07965,6410.619077,2441.568524,965.2489921,11173.98355,5695.72946,6955.541728,1285.41,1995SEN
SEN,2017,0,22574.94469,2388.578569,15383.30096,21069.11236,26182.89308,3811.327933,2486.502447,1069.286645,5665.48786,6068.732589,7875.021885,1854.07,2017SEN
SEN,1993,0,46193.36083,3134.122353,11968.65907,12551.89501,15055.06899,6315.159901,2369.568174,980.7851794,10896.69923,5664.834371,6831.856261,1193.92,1993SEN
SEN,1992,0,45957.0509,3085.112451,11580.09629,12405.2473,14670.59302,6314.965278,2349.157104,1004.898551,10843.4651,5714.547409,6835.208403,1148.34,1992SEN
SEN,2002,0.029696452,41332.37458,3118.830385,16005.78234,15163.17409,18747.97272,4770.474115,2348.154959,947.0789551,8055.812805,5605.874275,7087.454345,1506.3,2002SEN
SEN,1996,0,47137.29847,3238.980474,13073.14648,13572.04927,16327.77177,6534.660477,2453.605267,961.9105434,11485.06003,5715.259553,7023.147436,1332.72,1996SEN
SEN,1991,0,46037.4136,3005.147149,11072.27831,12155.09452,14366.7346,6350.113161,2324.592891,1039.10727,10836.77678,5774.839048,6866.389563,1119.76,1991SEN
SEN,1990,0,46726.80419,3003.952561,10882.59089,12010.07146,14106.86577,6458.780601,2311.544403,1084.761827,10956.72802,5914.919076,6971.127832,1084.94,1990SEN
SEN,2004,0.002177261,38560.96404,2862.646982,15607.6038,15532.93931,19372.5997,4512.388259,2292.359678,963.110371,7454.286085,5892.477297,7331.917489,1465.89,2004SEN
SEN,2005,0,37454.65299,2783.766658,15677.86597,15831.23366,19801.87554,4516.733663,2269.554986,965.1734854,7483.567692,5935.677495,7350.278236,1441.95,2005SEN
SEN,2003,0.008664324,39873.60803,2927.047864,15398.14561,15245.02737,18970.35345,4497.886413,2310.255902,945.8001315,7490.535424,5700.670123,7136.51979,1461.38,2003SEN
SEN,2016,0.005746273,23123.3856,2363.457355,15285.29298,20388.90909,26052.5553,3797.965134,2451.964529,1060.439552,5637.383256,6121.366274,7820.803062,1745.39,2016SEN
SEN,2015,0,23977.20685,2376.043354,15301.7348,20045.84932,25286.67131,3817.498053,2422.016662,1047.928881,5687.202215,5968.356528,7815.895604,1891.61,2015SEN
SEN,2013,0.009257245,25914.32845,2428.033007,15332.15575,19127.50488,23748.97217,3688.139822,2337.417913,1004.107936,5542.096175,5990.998266,7413.89072,1462.03,2013SEN
SEN,2012,0.021921651,27171.09417,2471.079749,15341.26693,18523.5407,23287.88457,3699.611456,2296.891732,993.2064997,5589.639428,5921.91308,7391.909048,1507.16,2012SEN
SEN,2014,0,24814.63666,2388.636538,15244.616,19587.3644,24521.90861,3813.721054,2380.196336,1029.754944,5704.671751,6083.586719,7644.471803,1602.37,2014SEN
SEN,2010,0.002295326,29768.33864,2542.518646,15324.2246,17497.55696,22110.92482,3830.055503,2219.209759,966.9353896,5926.392595,5834.513547,7231.775514,1430.64,2010SEN
SEN,2009,0.006867258,31074.02918,2575.063666,15378.65497,16982.12502,21469.50887,3898.989043,2195.133047,954.2576043,6108.574143,5802.635938,7181.246217,1410.38,2009SEN
SEN,2008,0.001135313,32541.33408,2600.138924,15459.74186,16623.47143,20952.82956,4079.789627,2202.272082,957.4108547,6480.761539,5841.771703,7242.096464,1430.74,2008SEN
SEN,2007,0.008973191,33970.07907,2627.464519,15653.90041,16389.3723,20596.63213,4203.862633,2228.489172,963.2937188,6747.292586,5935.050441,7336.443769,1430.96,2007SEN
SEN,2006,0,35577.27963,2697.513462,15937.90696,16161.34746,20262.2789,4278.226294,2255.077531,966.5211064,6929.021549,5952.033395,7364.89888,1441.37,2006SEN
SEN,2011,0,28411.19506,2504.749529,15298.28769,18040.75764,22758.3211,3778.914161,2258.847186,982.3973706,5770.883686,5902.40665,7344.169224,1477.2,2011SEN
SGP,1996,0,249.1830787,85.64631597,2308.278233,4769.871236,7817.66866,17.95404177,2459.774039,248.6753915,0.253570689,14.06298019,1122.759135,1113.16,1996SGP
