Code,Year,Consumption Geo Biomass Other - TWh,Consumption Hydro Generation - TWh,Consumption Solar Generation - TWh,Consumption Wind Generation -TWh,IDRE
THA,2002,0.752402167,7.36694,0,0,2002THA
THA,2003,1.231493312,7.207755,0,0,2003THA
THA,2004,1.841917895,5.896294,0,0,2004THA
THA,2005,1.856268039,5.671181,0,0,2005THA
THA,2006,1.989577895,7.95005,0.03648,0.000131,2006THA
THA,2007,2.419469854,7.961357,0.03876,0.000394,2007THA
THA,2008,2.139686233,6.95069,0.03888,0.000482,2008THA
THA,2009,2.252298026,6.965736,0.0444,0.001,2009THA
THA,2010,3.36561349,5.346753,0.05832,0.003924,2010THA
THA,2011,3.979047259,7.934922,0.09444,0.005,2011THA
THA,2012,4.696401945,8.431217,0.498475,0.017179,2012THA
THA,2013,5.626381489,5.412084,1.257475,0.351304,2013THA
THA,2014,6.717463143,5.163573,1.933475,0.396,2014THA
THA,2015,7.336832322,3.760733,2.378,0.328,2015THA
THA,2016,8.816594342,3.543078,3.377,0.345,2016THA
THA,2017,9.293569923,4.687186,4.543,1.109,2017THA
THA,2018,10.86493602,7.597013,4.988816753,1.948054155,2018THA
THA,2019,13.72794464,6.309958,5.014034535,2.661691796,2019THA
TTO,1965,0,0,0,0,1965TTO
TTO,1966,0,0,0,0,1966TTO
TTO,1967,0,0,0,0,1967TTO
TTO,1968,0,0,0,0,1968TTO
TTO,1969,0,0,0,0,1969TTO
TTO,1970,0,0,0,0,1970TTO
TTO,1971,0.035,0,0,0,1971TTO
TTO,1972,0.035,0,0,0,1972TTO
TTO,1973,0.029,0,0,0,1973TTO
TTO,1974,0.025,0,0,0,1974TTO
TTO,1975,0.023,0,0,0,1975TTO
TTO,1976,0.019,0,0,0,1976TTO
TTO,1977,0.023,0,0,0,1977TTO
TTO,1978,0.029,0,0,0,1978TTO
TTO,1979,0.029,0,0,0,1979TTO
TTO,1980,0.026,0,0,0,1980TTO
TTO,1981,0.019,0,0,0,1981TTO
TTO,1982,0.018,0,0,0,1982TTO
TTO,1983,0.016,0,0,0,1983TTO
TTO,1984,0.013,0,0,0,1984TTO
TTO,1985,0.017,0,0,0,1985TTO
TTO,1986,0.026,0,0,0,1986TTO
TTO,1987,0.031,0,0,0,1987TTO
TTO,1988,0.027,0,0,0,1988TTO
TTO,1989,0.026,0,0,0,1989TTO
TTO,1990,0.031,0,0,0,1990TTO
TTO,1991,0.025,0,0,0,1991TTO
TTO,1992,0.03,0,0,0,1992TTO
TTO,1993,0.028,0,0,0,1993TTO
TTO,1994,0.032,0,0,0,1994TTO
TTO,1995,0.033,0,0,0,1995TTO
TTO,1996,0.017,0,0,0,1996TTO
TTO,1997,0.018,0,0,0,1997TTO
TTO,1998,0.018,0,0,0,1998TTO
TTO,1999,0.018,0,0,0,1999TTO
TTO,2000,0.02,0,0.000127,0,2000TTO
TTO,2001,0.029,0,0.000635,0,2001TTO
TTO,2002,0.026,0,0.000965,0,2002TTO
TTO,2003,0.012,0,0.001498,0,2003TTO
TTO,2004,0.023,0,0.002175,0,2004TTO
TTO,2005,0.022,0,0.002339,0,2005TTO
TTO,2006,0.026,0,0.002686,0,2006TTO
TTO,2007,0.019,0,0.002881,0,2007TTO
TTO,2008,0.02,0,0.00313,0,2008TTO
TTO,2009,0.019,0,0.003535,0,2009TTO
TTO,2010,0,0,0.004004,0,2010TTO
TTO,2011,0,0,0.004004,0,2011TTO
TTO,2012,0,0,0.004004,0,2012TTO
TTO,2013,0,0,0.004004,0,2013TTO
TTO,2014,0,0,0.004488,0,2014TTO
TTO,2015,0,0,0.005151,0,2015TTO
TTO,2016,0,0,0.005151,0,2016TTO
TTO,2017,0,0,0.005151,0,2017TTO
TTO,2018,0,0,0.004669991,0,2018TTO
TTO,2019,0,0,0.004669991,0,2019TTO
TUR,1965,0.1,2.179,0,0,1965TUR
TUR,1966,0.122,2.3381,0,0,1966TUR
TUR,1967,0.173,2.3818,0,0,1967TUR
TUR,1968,0.179,3.1748,0,0,1968TUR
TUR,1969,0.178,3.4449,0,0,1969TUR
TUR,1970,0.166,3.0328,0,0,1970TUR
TUR,1971,0.162,2.6102,0,0,1971TUR
TUR,1972,0.175,3.2042,0,0,1972TUR
TUR,1973,0.197,2.6034,0,0,1973TUR
TUR,1974,0.207,3.3558,0,0,1974TUR
TUR,1975,0.22,5.9036,0,0,1975TUR
TUR,1976,0.161,8.3748,0,0,1976TUR
TUR,1977,0.218,8.5723,0,0,1977TUR
TUR,1978,0.137,9.3348,0,0,1978TUR
TUR,1979,0.145,10.2889,0,0,1979TUR
TUR,1980,0.136,11.3482,0,0,1980TUR
TUR,1981,0.11,12.6161,0,0,1981TUR
TUR,1982,0,14.1667,0,0,1982TUR
TUR,1983,0,11.3427,0,0,1983TUR
TUR,1984,0.0221,13.4263,0,0,1984TUR
TUR,1985,0.006,12.0449,0,0,1985TUR
TUR,1986,0.0436,11.8726,0,0,1986TUR
TUR,1987,0.0579,18.6178,0,0,1987TUR
TUR,1988,0.0684,28.9496,0,0,1988TUR
TUR,1989,0.0626,17.9396,0,0,1989TUR
TUR,1990,0.0801,23.1476,0,0,1990TUR
TUR,1991,0.1197,22.6833,0,0,1991TUR
TUR,1992,0.1167,26.568,0,0,1992TUR
TUR,1993,0.134,33.9509,0,0,1993TUR
TUR,1994,0.13,30.5859,0,0,1994TUR
TUR,1995,0.3083,35.5409,0,0,1995TUR
TUR,1996,0.2591,40.4752,0,0,1996TUR
TUR,1997,0.3768,39.8161,0,0,1997TUR
TUR,1998,0.326,42.229,0,0.0055,1998TUR
TUR,1999,0.2139,34.6775,0,0.0205,1999TUR
TUR,2000,0.2415,30.8785,0,0.0334,2000TUR
TUR,2001,0.2736,24.0099,0,0.0624,2001TUR
TUR,2002,0.2346,33.6838,0,0.048,2002TUR
TUR,2003,0.1676,35.3295,0,0.0614,2003TUR
TUR,2004,0.1692,46.0837,0,0.0577,2004TUR
TUR,2005,0.1284,39.5605,0,0.059,2005TUR
TUR,2006,0.14785,44.2442,0,0.1305,2006TUR
TUR,2007,0.254942,35.8508,0,0.3511,2007TUR
TUR,2008,0.304695,33.2698,0,0.8465,2008TUR
TUR,2009,0.687389,35.9584,0,1.49537,2009TUR
TUR,2010,1.001144,51.79546,0.0024,2.91643,2010TUR
TUR,2011,1.037141,52.33856,0.002861538,4.7239,2011TUR
TUR,2012,1.491272,57.86501,0.004257787,5.86075,2012TUR
TUR,2013,2.242158,59.42051,0.006784615,7.55745,2013TUR
TUR,2014,3.446564,40.6447,0.0174,8.52005,2014TUR
TUR,2015,4.665543,67.14584,0.19412,11.65247,2015TUR
TUR,2016,6.45323,67.2309,1.0431,15.5171,2016TUR
TUR,2017,8.2515,58.2185,2.8893,17.9038,2017TUR
TUR,2018,10.080515,59.9385,7.7998,19.9492,2018TUR
TUR,2019,12.71057083,89.15927203,10.91957984,21.70398946,2019TUR
TKM,1985,0,0.003,0,0,1985TKM
TKM,1986,0,0.003,0,0,1986TKM
TKM,1987,0,0.003,0,0,1987TKM
TKM,1988,0,0.003,0,0,1988TKM
TKM,1989,0,0.003,0,0,1989TKM
TKM,1990,0,0.003,0,0,1990TKM
TKM,1991,0,0.003,0,0,1991TKM
TKM,1992,0,0.0042,0,0,1992TKM
TKM,1993,0,0.005,0,0,1993TKM
TKM,1994,0,0.004,0,0,1994TKM
TKM,1995,0,0.004,0,0,1995TKM
TKM,1996,0,0.005,0,0,1996TKM
TKM,1997,0,0.005,0,0,1997TKM
TKM,1998,0,0.006,0,0,1998TKM
TKM,1999,0,0.005,0,0,1999TKM
TKM,2000,0,0.003154,0,0,2000TKM
TKM,2001,0,0.003154,0,0,2001TKM
TKM,2002,0,0.003154,0,0,2002TKM
TKM,2003,0,0.003154,0,0,2003TKM
TKM,2004,0,0.003154,0,0,2004TKM
TKM,2005,0,0.003154,0,0,2005TKM
TKM,2006,0,0.003154,0,0,2006TKM
TKM,2007,0,0.003154,0,0,2007TKM
TKM,2008,0,0.003154,0,0,2008TKM
TKM,2009,0,0.003154,0,0,2009TKM
TKM,2010,0,0.003154,0.0001595,0,2010TKM
TKM,2011,0,0.003154,0.00045675,0,2011TKM
TKM,2012,0,0.003154,0.000981432,0,2012TKM
TKM,2013,0,0.003154,0.00184875,0,2013TKM
TKM,2014,0,0.003154,0.0031175,0,2014TKM
TKM,2015,0,0.003154,0.00522,0,2015TKM
TKM,2016,0,0.003154,0.006979068,0,2016TKM
TKM,2017,0,0.003154,0.00696,0,2017TKM
TKM,2018,0,0.003154,0.00696,0,2018TKM
TKM,2019,0,0.003154,0.00696,0,2019TKM
OWID_USS,1965,0,81.434,0,0,1965OWID_USS
OWID_USS,1966,0,91.823,0,0,1966OWID_USS
OWID_USS,1967,0,88.571,0,0,1967OWID_USS
OWID_USS,1968,0,104.04,0,0,1968OWID_USS
OWID_USS,1969,0,115.181,0,0,1969OWID_USS
OWID_USS,1970,0,124.377,0,0,1970OWID_USS
OWID_USS,1971,0,126.099,0,0,1971OWID_USS
OWID_USS,1972,0,122.899,0,0,1972OWID_USS
OWID_USS,1973,0,122.345,0,0,1973OWID_USS
OWID_USS,1974,0,132.03,0,0,1974OWID_USS
OWID_USS,1975,0,125.987,0,0,1975OWID_USS
OWID_USS,1976,0,135.735,0,0,1976OWID_USS
OWID_USS,1977,0,147.014,0,0,1977OWID_USS
OWID_USS,1978,0,169.701,0,0,1978OWID_USS
OWID_USS,1979,0,172.023,0,0,1979OWID_USS
OWID_USS,1980,0,183.938,0,0,1980OWID_USS
OWID_USS,1981,0,186.744,0,0,1981OWID_USS
OWID_USS,1982,0,174.677,0,0,1982OWID_USS
OWID_USS,1983,0,180.362,0,0,1983OWID_USS
OWID_USS,1984,0,202.988,0,0,1984OWID_USS
UKR,1985,0,10.7126256,0,0,1985UKR
UKR,1986,0,10.6551734,0,0,1986UKR
UKR,1987,0,9.5945174,0,0,1987UKR
UKR,1988,0,11.93238,0,0,1988UKR
UKR,1989,0,10.1292648,0,0,1989UKR
UKR,1990,0,10.514,0,0,1990UKR
UKR,1991,0,11.71,0,0,1991UKR
UKR,1992,0,7.883,0,0,1992UKR
UKR,1993,0,11.039,0,0,1993UKR
UKR,1994,0,12.118,0,0,1994UKR
UKR,1995,0,9.953,0,0,1995UKR
UKR,1996,0,8.632,0,0,1996UKR
UKR,1997,0,9.856,0,0,1997UKR
UKR,1998,0,15.739,0,0.003,1998UKR
UKR,1999,0,14.324,0,0.003,1999UKR
UKR,2000,0,11.274,0,0.006,2000UKR
UKR,2001,0,12.032,0,0.016,2001UKR
UKR,2002,0,9.627,0,0.022,2002UKR
UKR,2003,0,9.238,0,0.031,2003UKR
UKR,2004,0,11.753,0,0.033,2004UKR
UKR,2005,0,12.363,0,0.038,2005UKR
UKR,2006,0,12.886,0,0.035,2006UKR
UKR,2007,0.281,10.143,0,0.045,2007UKR
UKR,2008,0.264,11.512,0,0.045,2008UKR
UKR,2009,0.139,11.936,0,0.043,2009UKR
UKR,2010,0.188,13.152,0,0.05,2010UKR
UKR,2011,0.134,10.94383,0.0301,0.0895,2011UKR
UKR,2012,0.134,10.47863,0.3333,0.2882,2012UKR
UKR,2013,0.101,13.80481,0.57,0.6386,2013UKR
UKR,2014,0.13,8.47827,0.429,1.1302,2014UKR
UKR,2015,0.145,5.39632,0.4765,1.0844,2015UKR
UKR,2016,0.136,7.6758,0.4908,0.9538,2016UKR
UKR,2017,0.2099,8.94761028,0.7217,0.9834,2017UKR
UKR,2018,0.220144977,10.4277,1.1075,1.1884,2018UKR
UKR,2019,0.24115674,6.833181048,2.9108388,1.885077013,2019UKR
ARE,1965,0,0,0,0,1965ARE
ARE,1966,0,0,0,0,1966ARE
ARE,1967,0,0,0,0,1967ARE
ARE,1968,0,0,0,0,1968ARE
ARE,1969,0,0,0,0,1969ARE
ARE,1970,0,0,0,0,1970ARE
ARE,1971,0,0,0,0,1971ARE
ARE,1972,0,0,0,0,1972ARE
ARE,1973,0,0,0,0,1973ARE
ARE,1974,0,0,0,0,1974ARE
ARE,1975,0,0,0,0,1975ARE
ARE,1976,0,0,0,0,1976ARE
ARE,1977,0,0,0,0,1977ARE
ARE,1978,0,0,0,0,1978ARE
ARE,1979,0,0,0,0,1979ARE
ARE,1980,0,0,0,0,1980ARE
ARE,1981,0,0,0,0,1981ARE
ARE,1982,0,0,0,0,1982ARE
ARE,1983,0,0,0,0,1983ARE
ARE,1984,0,0,0,0,1984ARE
ARE,1985,0,0,0,0,1985ARE
ARE,1986,0,0,0,0,1986ARE
ARE,1987,0,0,0,0,1987ARE
ARE,1988,0,0,0,0,1988ARE
ARE,1989,0,0,0,0,1989ARE
ARE,1990,0,0,0,0,1990ARE
ARE,1991,0,0,0,0,1991ARE
ARE,1992,0,0,0,0,1992ARE
ARE,1993,0,0,0,0,1993ARE
ARE,1994,0,0,0,0,1994ARE
ARE,1995,0,0,0,0,1995ARE
ARE,1996,0,0,0,0,1996ARE
ARE,1997,0,0,0,0,1997ARE
ARE,1998,0,0,0,0,1998ARE
ARE,1999,0,0,0,0,1999ARE
ARE,2000,0,0,0,0,2000ARE
ARE,2001,0,0,0,0,2001ARE
ARE,2002,0,0,0,0,2002ARE
ARE,2003,0,0,0,0,2003ARE
ARE,2004,0,0,0,0,2004ARE
ARE,2005,0,0,0,0,2005ARE
ARE,2006,0,0,0,0,2006ARE
ARE,2007,0,0,0,0,2007ARE
ARE,2008,0,0,0,0,2008ARE
ARE,2009,0,0,0.006354,0,2009ARE
ARE,2010,0,0,0.018424,0,2010ARE
ARE,2011,0,0,0.020696,0,2011ARE
ARE,2012,0,0,0.024242,0,2012ARE
ARE,2013,0.0001,0,0.085423,0.001489,2013ARE
ARE,2014,0.006,0,0.308431,0.002978,2014ARE
ARE,2015,0.006,0,0.309215,0.002978,2015ARE
ARE,2016,0.006,0,0.339022,0.001489,2016ARE
ARE,2017,0.006,0,0.785271,0.001489,2017ARE
ARE,2018,0.006,0,1.314084181,0.001489,2018ARE
ARE,2019,0.006,0,4.168878665,0.001489,2019ARE
GBR,1965,0,4.612,0,0,1965GBR
GBR,1966,0,4.536,0,0,1966GBR
GBR,1967,0,4.885,0,0,1967GBR
GBR,1968,0,3.722,0,0,1968GBR
GBR,1969,0,3.256,0,0,1969GBR
GBR,1970,0,4.536,0,0,1970GBR
GBR,1971,0,3.373,0,0,1971GBR
GBR,1972,0,3.373,0,0,1972GBR
GBR,1973,0,3.838,0,0,1973GBR
GBR,1974,0,4.071,0,0,1974GBR
GBR,1975,0,3.838,0,0,1975GBR
GBR,1976,0,4.536,0,0,1976GBR
GBR,1977,0,3.954,0,0,1977GBR
GBR,1978,0,4.071,0,0,1978GBR
GBR,1979,0,4.303,0,0,1979GBR
GBR,1980,0,3.954,0,0,1980GBR
GBR,1981,0,4.419,0,0,1981GBR
GBR,1982,0,4.536,0,0,1982GBR
GBR,1983,0,4.536,0,0,1983GBR
GBR,1984,0,4.536,0.001010101,0,1984GBR
GBR,1985,0,3.9542,0.001010101,0,1985GBR
GBR,1986,0,4.7683,0.001010101,0,1986GBR
GBR,1987,0,4.1868,0,0,1987GBR
GBR,1988,0,4.8846,0.001010101,0,1988GBR
GBR,1989,0,4.7683,0,0.009,1989GBR
GBR,1990,0.5958,5.1172,0,0.009,1990GBR
GBR,1991,0.6879,4.5357,0,0.009,1991GBR
GBR,1992,0.9342,5.3498,0,0.033,1992GBR
GBR,1993,1.198,4.3031,0,0.217,1993GBR
GBR,1994,1.5185,5.1172,0,0.344,1994GBR
GBR,1995,1.6416,4.652,0,0.392,1995GBR
GBR,1996,1.8046,3.39596,0,0.488,1996GBR
GBR,1997,2.1098,4.39614,0,0.667,1997GBR
GBR,1998,2.6542,5.117614359,0,0.877,1998GBR
GBR,1999,3.4291,5.335597274,0.001,0.85,1999GBR
GBR,2000,3.8818,5.085745352,0.001,0.946,2000GBR
GBR,2001,4.526,4.054648157,0.002,0.965,2001GBR
GBR,2002,5.0801,4.787484493,0.003,1.259,2002GBR
GBR,2003,6.1737,3.227700453,0.003,1.288,2003GBR
GBR,2004,7.3639,4.844460361,0.004,1.939,2004GBR
GBR,2005,9.1023,4.92290012,0.008,2.912,2005GBR
GBR,2006,9.2769,4.593406838,0.011,4.236,2006GBR
GBR,2007,9.324501165,5.0773044,0.014,5.2738175,2007GBR
GBR,2008,9.649277516,5.141186265,0.017,7.09724817,2008GBR
GBR,2009,10.71494767,5.227892531,0.020000206,9.280971518,2009GBR
GBR,2010,12.26296841,3.591375791,0.0402771,10.28564455,2010GBR
GBR,2011,13.3137937,5.691750167,0.24366343,15.96296861,2011GBR
GBR,2012,14.73799683,5.309068331,1.353763587,19.84711997,2012GBR
GBR,2013,18.10489047,4.701508908,2.010262082,28.39715173,2013GBR
GBR,2014,22.62124617,5.887848894,4.054062445,31.95924458,2014GBR
GBR,2015,29.25897646,6.297268534,7.532864117,40.27471966,2015GBR
GBR,2016,30.06034694,5.616679194,10.40792816,37.15494299,2016GBR
GBR,2017,31.78242578,5.928124319,11.47545404,49.6330547,2017GBR
GBR,2018,34.76769049,5.464660531,12.85735085,56.9039606,2018GBR
GBR,2019,36.55286329,5.958481779,12.67658325,64.13422423,2019GBR
USA,1965,13.3322321,198.9740859,0,0,1965USA
USA,1966,14.0620069,199.9369071,0,0,1966USA
USA,1967,14.07357074,227.2208131,0,0,1967USA
USA,1968,15.5460451,228.1547051,0,0,1968USA
USA,1969,16.22706038,256.0285222,0,0,1969USA
USA,1970,16.23590253,253.4923657,0,0,1970USA
USA,1971,16.58441397,272.253999,0,0,1971USA
USA,1972,18.67297844,278.7159879,0,0,1972USA
USA,1973,19.98969177,278.212701,0,0,1973USA
USA,1974,20.40426481,307.2846515,0,0,1974USA
USA,1975,19.75430196,306.2148212,0,0,1975USA
USA,1976,22.56475354,289.8224626,0,0,1976USA
USA,1977,23.53612186,225.8572596,0,0,1977USA
USA,1978,24.67878666,286.3285091,0,0,1978USA
USA,1979,25.75603724,285.9353293,0,0,1979USA
USA,1980,26.65611632,282.0021111,0,0,1980USA
USA,1981,27.37760327,266.5097616,0,0,1981USA
USA,1982,26.40504895,315.5293061,0,0,1982USA
USA,1983,29.80459916,338.6776313,0.003,0.002694949,1983USA
USA,1984,35.59532614,327.5872374,0.00530101,0.006555556,1984USA
USA,1985,36.39289442,287.1823616,0.010737374,0.005820202,1985USA
USA,1986,38.7016722,296.9749687,0.014173737,0.004231313,1986USA
USA,1987,42.66543318,255.4101949,0.01060303,0.003576768,1987USA
USA,1988,42.39406126,228.3846495,0.009185859,0.000879798,1988USA
USA,1989,48.85426789,274.7241778,0.253132323,2.133376768,1989USA
USA,1990,57.45931526,292.2809141,0.370794949,2.816767677,1990USA
USA,1991,60.55176316,287.3260141,0.478252873,2.980758586,1991USA
USA,1992,64.81541211,251.4256778,0.408844477,2.916689899,1992USA
USA,1993,66.92472368,279.2509455,0.475161892,3.036188889,1993USA
USA,1994,66.35485737,259.3413212,0.501872793,3.481928283,1994USA
USA,1995,63.26507947,311.2198152,0.514471573,3.196215152,1995USA
USA,1996,64.82596,347.5494798,0.541341217,3.266736364,1996USA
USA,1997,65.82008368,355.9731212,0.532695728,3.321247475,1997USA
USA,1998,65.61712579,322.0892737,0.524659346,3.056258586,1998USA
USA,1999,66.47772053,316.6051818,0.51834207,4.533331313,1999USA
USA,2000,66.58282211,272.7613505,0.518512654,5.649758586,2000USA
USA,2001,66.83043579,210.24,0.574351055,6.805384848,2001USA
USA,2002,71.78935684,258.1675788,0.601597598,10.45886869,2002USA
USA,2003,71.33214,269.9709677,0.610654318,11.30047071,2003USA
USA,2004,71.94537263,262.5546444,0.698132438,14.28660707,2004USA
USA,2005,72.59806,266.4277444,0.748900634,17.99045354,2005USA
USA,2006,73.08227053,285.5440141,0.824432129,26.85771414,2006USA
USA,2007,73.86955053,243.0440626,1.095410499,34.79790606,2007USA
USA,2008,73.55147368,251.0538616,1.633062564,55.92232323,2008USA
USA,2009,73.15986105,271.5330798,2.075960394,74.63245657,2009USA
USA,2010,75.06184632,257.2746838,3.013036421,95.60832929,2010USA
USA,2011,75.77515895,316.0953414,4.738904128,121.390504,2011USA
USA,2012,77.03610211,274.0300273,9.037013756,142.2441444,2012USA
USA,2013,80.66553158,266.5498485,16.03969548,169.535096,2013USA
USA,2014,84.07022947,255.7505798,29.21616162,183.4901838,2014USA
USA,2015,83.73626526,246.4531283,39.42626263,192.644998,2015USA
USA,2016,82.72256632,263.7636626,55.42020202,229.2854162,2016USA
USA,2017,82.80035579,296.8066747,78.05757576,256.8713758,2017USA
USA,2018,81.91285368,289.514596,94.30808081,275.4038273,2018USA
USA,2019,78.33996947,271.158204,108.3585859,303.1020495,2019USA
UZB,1985,0,5.4314426,0,0,1985UZB
UZB,1986,0,4.618273,0,0,1986UZB
UZB,1987,0,6.7705208,0,0,1987UZB
UZB,1988,0,7.1638474,0,0,1988UZB
UZB,1989,0,5.502153,0,0,1989UZB
UZB,1990,0,6.648,0,0,1990UZB
UZB,1991,0,6.031,0,0,1991UZB
UZB,1992,0,6.281,0,0,1992UZB
UZB,1993,0,7.358,0,0,1993UZB
UZB,1994,0,7.156,0,0,1994UZB
UZB,1995,0,6.188,0,0,1995UZB
UZB,1996,0,6.525,0,0,1996UZB
UZB,1997,0,5.777,0,0,1997UZB
UZB,1998,0,5.758,0,0,1998UZB
UZB,1999,0,5.692,0,0,1999UZB
UZB,2000,0,5.879,0,0,2000UZB
UZB,2001,0,6.017,0,0,2001UZB
UZB,2002,0,6.186,0,0,2002UZB
UZB,2003,0,7.154872553,0,0,2003UZB
UZB,2004,0,6.493417416,0,0,2004UZB
UZB,2005,0,6.875604145,0,0,2005UZB
UZB,2006,0,5.849722521,0,0,2006UZB
UZB,2007,0,6.4571,0,0,2007UZB
UZB,2008,0,4.3859,0,0,2008UZB
UZB,2009,0,6.4833,0,0,2009UZB
UZB,2010,0,8.1921,0,0,2010UZB
UZB,2011,0,5.7213,0,0,2011UZB
UZB,2012,0,6.354981202,0,0,2012UZB
UZB,2013,0,6.27,0,0,2013UZB
UZB,2014,0,6.185008264,0,0,2014UZB
UZB,2015,0,6.02049508,0,0,2015UZB
UZB,2016,0,7.327117,0.0003,0,2016UZB
UZB,2017,0,8.427365,0.0007,0,2017UZB
UZB,2018,0,5.8973,0.001633333,0,2018UZB
UZB,2019,0,6.5,0.003811111,0,2019UZB
VEN,1965,0,1.369,0,0,1965VEN
VEN,1966,0,1.395,0,0,1966VEN
VEN,1967,0,1.636,0,0,1967VEN
VEN,1968,0,2.748,0,0,1968VEN
VEN,1969,0,3.19,0,0,1969VEN
VEN,1970,0,4.104,0,0,1970VEN
VEN,1971,0,5.39,0,0,1971VEN
VEN,1972,0,6.02,0,0,1972VEN
VEN,1973,0,6.225,0,0,1973VEN
VEN,1974,0,7.707,0,0,1974VEN
VEN,1975,0,8.931,0,0,1975VEN
VEN,1976,0,10.578,0,0,1976VEN
VEN,1977,0,12.163,0,0,1977VEN
VEN,1978,0,12.232,0,0,1978VEN
VEN,1979,0,14.24,0,0,1979VEN
VEN,1980,0,14.587,0,0,1980VEN
VEN,1981,0,15.088,0,0,1981VEN
VEN,1982,0,15.814,0,0,1982VEN
VEN,1983,0,18.063,0,0,1983VEN
VEN,1984,0,20.243,0,0,1984VEN
VEN,1985,0,22.648,0,0,1985VEN
VEN,1986,0,25.159,0,0,1986VEN
VEN,1987,0,30.843,0,0,1987VEN
VEN,1988,0,34.203,0,0,1988VEN
VEN,1989,0,34.666,0,0,1989VEN
VEN,1990,0,36.983,0,0,1990VEN
VEN,1991,0,44.542,0,0,1991VEN
VEN,1992,0,47.271,0,0,1992VEN
VEN,1993,0,47.478,0,0,1993VEN
VEN,1994,0,51.284,0,0,1994VEN
VEN,1995,0,51.45,0,0,1995VEN
VEN,1996,0,53.847,0,0,1996VEN
VEN,1997,0,57.268,0,0,1997VEN
VEN,1998,0,57.923,0,0,1998VEN
VEN,1999,0,60.6,0,0,1999VEN
VEN,2000,0,62.886,0,0,2000VEN
VEN,2001,0,60.441,0,0,2001VEN
VEN,2002,0,59.534,0,0,2002VEN
VEN,2003,0,60.532,0,0,2003VEN
VEN,2004,0,70.075,0,0,2004VEN
VEN,2005,0,77.08849,0,0,2005VEN
VEN,2006,0,81.41334,0,0,2006VEN
VEN,2007,0,83.03442,0,0,2007VEN
VEN,2008,0,86.7129,0,0,2008VEN
VEN,2009,0,85.83926,0,0,2009VEN
VEN,2010,0,76.65978,0.00246,0,2010VEN
VEN,2011,0,83.15471,0.00298,0,2011VEN
VEN,2012,0,81.73554,0.00522,0,2012VEN
VEN,2013,0,83.405,0.005347317,0,2013VEN
VEN,2014,0,78.74673,0.006747805,0,2014VEN
VEN,2015,0,73.39693,0.008784878,0.00126,2015VEN
VEN,2016,0,61.69903406,0.010035508,0,2016VEN
VEN,2017,0,59.29624117,0.010008089,0,2017VEN
VEN,2018,0,56.98701163,0.008896079,0,2018VEN
VEN,2019,0,63.26721639,0.011831785,0.147866663,2019VEN
VNM,1965,0,0.34,0,0,1965VNM
VNM,1966,0,0.39,0,0,1966VNM
VNM,1967,0,0.43,0,0,1967VNM
VNM,1968,0,0.48,0,0,1968VNM
VNM,1969,0,0.54,0,0,1969VNM
VNM,1970,0,0.6,0,0,1970VNM
VNM,1971,0,0.614,0,0,1971VNM
VNM,1972,0,0.422,0,0,1972VNM
VNM,1973,0,0.42,0,0,1973VNM
VNM,1974,0,0.42,0,0,1974VNM
VNM,1975,0,0.5,0,0,1975VNM
VNM,1976,0,0.557,0,0,1976VNM
VNM,1977,0,0.6,0,0,1977VNM
VNM,1978,0,0.8,0,0,1978VNM
VNM,1979,0,1,0,0,1979VNM
VNM,1980,0,1.488,0,0,1980VNM
VNM,1981,0,1.507,0,0,1981VNM
VNM,1982,0,1.56,0,0,1982VNM
VNM,1983,0,1.223,0,0,1983VNM
VNM,1984,0,1.599,0,0,1984VNM
VNM,1985,0,1.477,0,0,1985VNM
VNM,1986,0,1.407,0,0,1986VNM
VNM,1987,0,1.384,0,0,1987VNM
VNM,1988,0,1.791,0,0,1988VNM
VNM,1989,0,3.838,0,0,1989VNM
VNM,1990,0,5.369,0,0,1990VNM
VNM,1991,0,6.317,0,0,1991VNM
VNM,1992,0,7.228,0,0,1992VNM
VNM,1993,0,7.965,0,0,1993VNM
VNM,1994,0,9.243,0,0,1994VNM
VNM,1995,0,10.582,0,0,1995VNM
VNM,1996,0,12.008,0,0,1996VNM
VNM,1997,0,11.657,0,0,1997VNM
VNM,1998,0,11.095,0,0,1998VNM
VNM,1999,0,13.774,0,0,1999VNM
VNM,2000,0,14.551,0,0,2000VNM
VNM,2001,0,18.21,0,0,2001VNM
VNM,2002,0,18.198,0,0,2002VNM
VNM,2003,0,18.986,0,0,2003VNM
VNM,2004,0,17.818,0,0,2004VNM
VNM,2005,0.05,16.535,0,0,2005VNM
VNM,2006,0.065,19.711,0,0,2006VNM
VNM,2007,0.079,22.437,0,0,2007VNM
VNM,2008,0.055,25.984,0,0.0017,2008VNM
VNM,2009,0.062,29.977,0,0.0116,2009VNM
VNM,2010,0.055,28.52437,0.005896,0.0407,2010VNM
VNM,2011,0.056,41.07567029,0.005896,0.0407,2011VNM
VNM,2012,0.057,53.30537,0.005896,0.0407,2012VNM
VNM,2013,0.058,57.81968827,0.005896,0.0689,2013VNM
VNM,2014,0.059,62.16493568,0.006669,0.0689,2014VNM
VNM,2015,0.07,57.17084366,0.006669,0.1767,2015VNM
VNM,2016,0.068,66.04757389,0.006669,0.2098,2016VNM
VNM,2017,0.076454,88.76210281,0.009371,0.268292,2017VNM
VNM,2018,0.076454,84.48531967,0.113493222,0.310233104,2018VNM
VNM,2019,0.076454,65.5633478,4.1808,0.490907516,2019VNM
